pair_id,article_id,market_id,article_url,article_title,context_excerpt,evidence_text,quoted_price,quoted_price_unit,source_notes,publication_time,source_type,platform,topic,match_status,snapshot_status,double_code,coder_id,market_probability_present,probability_as_public_opinion,representativeness_caveat,market_quality_caveat,certainty_language,democratic_language,horse_race_frame,overreach_severity,notes,quality_evidence_class,price_at_publication,trade_count_window,volume_window,spread_at_publication,quality_missing
d3521aa16d1190e0,kalshi_archive_021,KXOSCARPIC-27,https://news.kalshi.com/p/the-odyssey-oscars-odds,"The Odyssey, the Oscars, and the odds","The Odyssey, the Oscars, and the odds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Odyssey, the Oscars, and the odds The Odyssey, the Oscars, and the odds From a near-perfect Rotten Tomatoes score to Best Picture frontrunner status, many Kalshi traders are all in on The Odyssey. By Jack Kuveke Jul 17, 2026 If you're anything like me, every year in July or August you get nostalgic for going to the movies when you were a ki",Oscar for Best Picture,,,Discovered from Kalshi News archive page 3,2026-07-17T20:33:38.123Z,platform_owned,kalshi,,exact_identifier,unavailable,1,,1,1,0,1,0,0,1,1,AI adjudication based on rubric heuristics.,unavailable,,,,,1
bac74417bc176d41,kalshi_archive_022,KXNEXTAG-29,https://news.kalshi.com/p/todd-blanche-attorney-general-confirmation-odds-predictions,"Todd Blanche's attorney general confirmation odds climb following Epstein, IRS grilling","Todd Blanche's attorney general confirmation odds climb following Epstein, IRS grilling Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Todd Blanche's attorney general confirmation odds climb following Epstein, IRS grilling Todd Blanche's attorney general confirmation odds climb following Epstein, IRS grilling Despite Republican holdouts, Kalshi traders price Blanche's confirmation at 82%. By Danny Gallagher Jul 17, 2026 Followi",Blanche's market price,,,Discovered from Kalshi News archive page 3,2026-07-17T16:50:01.680Z,platform_owned,kalshi,,exact_identifier,unavailable,1,,1,2,0,1,0,1,1,3,AI ai_coder_a heuristic annotation.,unavailable,,,,,1
880205ba60d37b83,kalshi_archive_026,KXPGAR1LEAD-THOC26,https://news.kalshi.com/p/the-open-championship-round-1-odds-predictions-royal-birkdale,The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale,"The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale Smalley leads the round 1 market at 21%, while Scheffler sits at 20% to win the Claret Jug By Kalshi News Jul 16, 2026 The 154th Open C",21%,21,%,Discovered from Kalshi News archive page 3,2026-07-16T12:30:53.986Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,,1,0,0,0,1,0,1,2,AI ai_coder_a heuristic annotation.,historical_price_matched,0.2100,,,,1
d32b34fa62fe43d0,kalshi_archive_037,KXMAYORLA-26-SPRA,https://news.kalshi.com/p/la-mayor-price-distortion-corrects-in-seconds,Price distortion in LA mayor's race corrects within seconds,"Price distortion in LA mayor's race corrects within seconds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Price Distortion in LA Mayor’s Race Corrects Within Seconds: A Case Study Price Distortion in LA Mayor’s Race Corrects Within Seconds: A Case Study Prediction markets are, by construction, self-correcting, ensuring that any attempts to distort prices are both short-lived and financially costly. By Kalshi News Jul 14, 2026 ",KXMAYORLA-26-SPR,,,Discovered from Kalshi News archive page 5,2026-07-14T10:19:35.501Z,platform_owned,kalshi,,exact_identifier,unavailable,1,,0,0,0,0,0,0,1,1,AI adjudication based on rubric heuristics.,unavailable,,,,,1
ec9290e83d9822ef,kalshi_archive_040,KXMENWORLDCUP-26,https://news.kalshi.com/p/france-vs-spain-world-cup-semifinal-odds,France vs. Spain World Cup semifinal odds,"France vs. Spain World Cup semifinal odds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts France vs. Spain World Cup semifinal predictions: can Spain spoil Les Bleus' run to the final? France vs. Spain World Cup semifinal predictions: can Spain spoil Les Bleus' run to the final? Kalshi traders price Mbappé's side at 59% to reach the final, but Rodri and Spain's midfield have other ideas. By Kalshi News Jul 13, 2026 The 2026 FIF",40%,59,%,Discovered from Kalshi News archive page 5,2026-07-13T21:03:02.758Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,1,,1,1,0,1,0,0,1,2,AI ai_coder_a heuristic annotation.,historical_price_matched,0.5900,,,,1
37c3d1ed5ea79de4,kalshi_archive_041,KXEARNINGSMENTIONJNJ-26JUL15,https://news.kalshi.com/p/the-week-ahead-primaries-power-vacuums-and-kalshi-pro,"The week ahead: Primaries, power vacuums, and Kalshi Pro","The week ahead: Primaries, power vacuums, and Kalshi Pro Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Primaries, power vacuums, and Kalshi Pro The week ahead: Primaries, power vacuums, and Kalshi Pro From Maine's midterm meltdown to South Carolina's senate scramble, here are the markets that matter for the week of July 13. By Jack Kuveke Jul 13, 2026 Good morning traders, Sadly, on Saturday, longtime Senator L",Johnson & Johnson,,,Discovered from Kalshi News archive page 5,2026-07-13T19:27:43.417Z,platform_owned,kalshi,,exact_identifier,unavailable,1,,0,0,0,0,0,0,0,0,AI ai_coder_a heuristic annotation.,unavailable,,,,,1
aeda8bb35da6463a,kalshi_archive_041,KXEARNINGSMENTIONJPM-26JUL14,https://news.kalshi.com/p/the-week-ahead-primaries-power-vacuums-and-kalshi-pro,"The week ahead: Primaries, power vacuums, and Kalshi Pro","The week ahead: Primaries, power vacuums, and Kalshi Pro Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Primaries, power vacuums, and Kalshi Pro The week ahead: Primaries, power vacuums, and Kalshi Pro From Maine's midterm meltdown to South Carolina's senate scramble, here are the markets that matter for the week of July 13. By Jack Kuveke Jul 13, 2026 Good morning traders, Sadly, on Saturday, longtime Senator L",JPMorgan,,,Discovered from Kalshi News archive page 5,2026-07-13T19:27:43.417Z,platform_owned,kalshi,,exact_identifier,unavailable,1,,0,0,0,0,0,0,0,0,AI ai_coder_a heuristic annotation.,unavailable,,,,,1
8a69127eeb414867,kalshi_archive_041,KXNEXTSCSENATOR-27JAN04,https://news.kalshi.com/p/the-week-ahead-primaries-power-vacuums-and-kalshi-pro,"The week ahead: Primaries, power vacuums, and Kalshi Pro","The week ahead: Primaries, power vacuums, and Kalshi Pro Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Primaries, power vacuums, and Kalshi Pro The week ahead: Primaries, power vacuums, and Kalshi Pro From Maine's midterm meltdown to South Carolina's senate scramble, here are the markets that matter for the week of July 13. By Jack Kuveke Jul 13, 2026 Good morning traders, Sadly, on Saturday, longtime Senator L",appoints to act as interim replacement,,,Discovered from Kalshi News archive page 5,2026-07-13T19:27:43.417Z,platform_owned,kalshi,,exact_identifier,unavailable,1,,0,0,0,0,0,0,0,0,AI adjudication based on rubric heuristics.,unavailable,,,,,1
7b20fa0679e6c3d6,kalshi_archive_012,KXGOOG-26OCTHEAD,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re","(I’m tempted to say this is indicative as to whether AI is going to take your job, but I don’t know exactly how.)",,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,1,0,0,1,0,0,1,1,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
6d307a1814cf7864,kalshi_archive_021,KXRT-OBS,https://news.kalshi.com/p/the-odyssey-oscars-odds,"The Odyssey, the Oscars, and the odds","The Odyssey, the Oscars, and the odds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Odyssey, the Oscars, and the odds The Odyssey, the Oscars, and the odds From a near-perfect Rotten Tomatoes score to Best Picture frontrunner status, many Kalshi traders are all in on The Odyssey. By Jack Kuveke Jul 17, 2026 If you're anything like me, every year in July or August you get nostalgic for going to the movies when you were a ki",Obsession,,,Discovered from Kalshi News archive page 3,2026-07-17T20:33:38.123Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,1,1,0,1,0,0,1,2,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
3cbbd9c4ea498c6f,kalshi_archive_044,KXUFCFIGHT-26JUL11MCGHOL,https://news.kalshi.com/p/mcgregor-vs-holloway-329-odds,"McGregor vs. Holloway odds: ""The Notorious"" given just a 28% shot tonight","McGregor vs. Holloway odds: ""The Notorious"" given just a 28% shot tonight Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts McGregor vs. Holloway odds: Traders give ""The Notorious"" just a 28% shot at 329 McGregor vs. Holloway odds: Traders give ""The Notorious"" just a 28% shot at 329 Holloway is a 72% favorite heading into tonight's match. By Danny Gallagher Jul 12, 2026 Conor McGregor returns to the Octagon tonight against Max Hol",the market for tonight's fight,,,Discovered from Kalshi News archive page 5,2026-07-12T02:20:54.114Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,1,1,0,0,1,0,1,2,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
11bdfd1f42b57868,kalshi_archive_012,KXPM-26JULZYNSHIP,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",(It’s been years since I’ve seen a urinal without a Zyn in it),,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,1,0,0,0,0,0,1,2,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
000ee7e914f567db,kalshi_archive_033,KXWCADVANCE-26JUL15ENGARG,https://news.kalshi.com/p/france-vs-spain-semifinal-odds-predictions-world-cup,France vs. Spain semifinal odds: Traders make Les Bleus the favorite at 58%,"France vs. Spain semifinal odds: Traders make Les Bleus the favorite at 58% Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts France vs. Spain semifinal odds: Traders make Les Bleus the favorite at 58% France vs. Spain semifinal odds: Traders make Les Bleus the favorite at 58% Kalshi traders price France with a slight edge, but whoever wins likely becomes the World Cup favorite. By Kalshi News Jul 14, 2026 The 2026 World Cup semif",55%,55,%,Discovered from Kalshi News archive page 4,2026-07-14T18:12:50.621Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,1,0,1,1,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.5500,,,,1
b7d98d92dae31565,kalshi_archive_012,KXNAVAJOPRES-26NOV03,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",Navajo Nation presidential election winner?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,1,0,0,0,0,0,1,2,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
5640a701edda2765,kalshi_archive_012,KXBERNIEMENTION-26JUL20B,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",What will Bernie say during his Minneapolis Rally?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,1,0,0,0,0,0,1,2,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
007d0db924383caf,kalshi_archive_041,KXEARNINGSMENTIONC-26JUL14,https://news.kalshi.com/p/the-week-ahead-primaries-power-vacuums-and-kalshi-pro,"The week ahead: Primaries, power vacuums, and Kalshi Pro","The week ahead: Primaries, power vacuums, and Kalshi Pro Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Primaries, power vacuums, and Kalshi Pro The week ahead: Primaries, power vacuums, and Kalshi Pro From Maine's midterm meltdown to South Carolina's senate scramble, here are the markets that matter for the week of July 13. By Jack Kuveke Jul 13, 2026 Good morning traders, Sadly, on Saturday, longtime Senator L",Citigroup,,,Discovered from Kalshi News archive page 5,2026-07-13T19:27:43.417Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,0,0,0,0,0,0,0,0,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
ffceac8dd028dc04,kalshi_archive_004,KXMLB-26,https://news.kalshi.com/p/reds-vs-mariners-odds-predictions-game-2-july-21,Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle,"Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Reds vs. Mariners predictions: Chase Burns looks to flip the series in Seattle Burns is 11-1 with a 2.54 ERA, but Kalshi traders still give Seattle the 53% edge at home. By Kalshi News Jul 21, 2026 Chase Burns takes the mound ",33%,61,%,Discovered from Kalshi News archive page 1,2026-07-21T23:41:00.608Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,1,0,1,1,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.6100,,,,1
b58123da9484a4c8,kalshi_archive_023,KXNBATEAMANNOUNCE-26LJAMES23,https://news.kalshi.com/p/lebron-james-next-team-odds-when-will-he-decide,LeBron James 'next team' odds: When will he decide?,"LeBron James 'next team' odds: When will he decide? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts LeBron James 'next team' odds: When will he decide? LeBron James 'next team' odds: When will he decide? Traders give LeBron just a 22% chance of deciding this week, but a decision could come soon after. By Danny Gallagher Jul 16, 2026 LeBron James has yet to announce where he'll play next season, and Kalshi traders expect the wait",22%,22,%,Discovered from Kalshi News archive page 3,2026-07-16T23:36:55.725Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,1,0,1,1,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.2200,,,,1
564fff2211e91237,kalshi_archive_027,KXNEXTTEAMNBA-26LJAM,https://news.kalshi.com/p/lebron-james-next-team-odds-market-golden-state,LeBron James next team odds: Golden State holds at 25% despite Shams report,"LeBron James next team odds: Golden State holds at 25% despite Shams report Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts LeBron James next team odds: Golden State holds at 25% despite Shams report LeBron James next team odds: Golden State holds at 25% despite Shams report Cleveland leads at 42%, but Golden State's chances remain elevated despite reports to the contrary. By Danny Gallagher Jul 15, 2026 Despite reports Tuesday ",Kalshi traders still have Golden State at 25%,25,%,Discovered from Kalshi News archive page 3,2026-07-15T22:52:32.232Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,1,0,1,1,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.2500,,,,1
f921beda841ca86e,kalshi_archive_010,KXRT-SPI,https://news.kalshi.com/p/spider-man-brand-new-day-rotten-tomatoes-odds,Spider-Man: Brand New Day Rotten Tomatoes odds,Spider-Man: Brand New Day Rotten Tomatoes odds: Tom Holland's return could be an instant classic Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Spider-Man: Brand New Day Rotten Tomatoes odds: Tom Holland's return could be an instant classic Spider-Man: Brand New Day Rotten Tomatoes odds: Tom Holland's return could be an instant classic Kalshi markets currently forecast a 90.9% Rotten Tomatoes score for the July 31 release. By D,90.9%,90.9,%,Discovered from Kalshi News archive page 2,2026-07-21T12:12:47.556Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,0,0,1,0,0,1,1,AI ai_coder_b heuristic annotation.,historical_price_matched,0.9090,,,,1
4becebc80a15975a,kalshi_archive_028,KXDST-27JAN01,https://news.kalshi.com/p/daylight-saving-time-permanent-odds,Will Daylight Saving Time become permanent?,"Will Daylight Saving Time become permanent? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Will Daylight Saving Time become permanent? Odds are rising, but don't hold your breath. Will Daylight Saving Time become permanent? Odds are rising, but don't hold your breath. The House passed the Sunshine Protection Act 308-117, but Kalshi markets give it just a 23% chance of becoming law this year. By Danny Gallagher Jul 15, 2026 The ",23%,23,%,Discovered from Kalshi News archive page 4,2026-07-15T21:49:30.032Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,0,0,1,1,0,1,1,AI ai_coder_b heuristic annotation.,historical_trade_matched,0.2200,476,21464.86,,0
8b864c42c5d5053e,kalshi_archive_033,KXMENWORLDCUP-26,https://news.kalshi.com/p/france-vs-spain-semifinal-odds-predictions-world-cup,France vs. Spain semifinal odds: Traders make Les Bleus the favorite at 58%,"France vs. Spain semifinal odds: Traders make Les Bleus the favorite at 58% Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts France vs. Spain semifinal odds: Traders make Les Bleus the favorite at 58% France vs. Spain semifinal odds: Traders make Les Bleus the favorite at 58% Kalshi traders price France with a slight edge, but whoever wins likely becomes the World Cup favorite. By Kalshi News Jul 14, 2026 The 2026 World Cup semif",38%,38,%,Discovered from Kalshi News archive page 4,2026-07-14T18:12:50.621Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,1,0,1,1,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.3800,,,,1
f9909aa9d3ee2f3a,kalshi_archive_037,KXMAYORLA-26,https://news.kalshi.com/p/la-mayor-price-distortion-corrects-in-seconds,Price distortion in LA mayor's race corrects within seconds,"Price distortion in LA mayor's race corrects within seconds Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts Price Distortion in LA Mayor’s Race Corrects Within Seconds: A Case Study Price Distortion in LA Mayor’s Race Corrects Within Seconds: A Case Study Prediction markets are, by construction, self-correcting, ensuring that any attempts to distort prices are both short-lived and financially costly. By Kalshi News Jul 14, 2026 ",KXMAYORLA-26,,,Discovered from Kalshi News archive page 5,2026-07-14T10:19:35.501Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,0,0,0,0,0,0,1,1,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
20c555defc904f69,kalshi_archive_019,KXWCGOALLEADER-26,https://news.kalshi.com/p/france-vs-england-world-cup-third-place-odds-predictions,"France vs. England World Cup third-place odds: Mbappé, Deschamps' farewell","France vs. England World Cup third-place odds: Mbappé, Deschamps' farewell Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts France vs. England World Cup third-place odds: one last chance for Mbappé, one last game for Deschamps France vs. England World Cup third-place odds: one last chance for Mbappé, one last game for Deschamps Kalshi traders price France at 70% to win bronze, but England isn't just here to make up the numbers.",official Golden Boot,59.5,%,Discovered from Kalshi News archive page 3,2026-07-18T20:13:16.962Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,1,0,1,0,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.5950,,,,1
47555d5d58509334,kalshi_archive_020,KXSCRSENS-26,https://news.kalshi.com/p/south-carolina-senate-primary-odds-darline-graham-nordone-favorite,South Carolina Senate primary odds: Graham's sister opens as heavy favorite,"South Carolina Senate primary odds: Graham's sister opens as heavy favorite Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts South Carolina Senate primary odds: Graham's sister opens as heavy favorite South Carolina Senate primary odds: Graham's sister opens as heavy favorite Traders put Darline Graham Nordone at 65%, with Rep. Ralph Norman at 23% By Danny Gallagher Jul 18, 2026 Prediction markets are pricing in an early favorite",65%,65,%,Discovered from Kalshi News archive page 3,2026-07-18T00:57:09.238Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,1,0,0,1,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.6500,,,,1
bebba948bb1fd580,kalshi_archive_012,KXLUV-26JULFARE,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",Southwest Airlines average passenger fare in Q2?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,1,0,0,0,0,0,1,2,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
229606109640a582,kalshi_archive_026,KXPGAROUNDSCORE-THOC26R1,https://news.kalshi.com/p/the-open-championship-round-1-odds-predictions-royal-birkdale,The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale,"The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale The Open Championship odds: Scheffler favored as round 1 unfolds at Royal Birkdale Smalley leads the round 1 market at 21%, while Scheffler sits at 20% to win the Claret Jug By Kalshi News Jul 16, 2026 The 154th Open C",93%,21,%,Discovered from Kalshi News archive page 3,2026-07-16T12:30:53.986Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,0,0,0,1,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.2100,,,,1
210d1789ec445b7f,kalshi_archive_016,KXWCAWARD-26GBALL,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",90%,90,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,0,0,1,0,0,1,1,AI ai_coder_b heuristic annotation.,historical_price_matched,0.9000,,,,1
9a3d4a4453bff7b6,kalshi_archive_016,KXWCAWARD-26SBOOT,https://news.kalshi.com/p/world-cup-2026-award-odds-golden-boot-golden-ball,"World Cup award odds: Who will win the Golden Boot, Golden Ball, and more?","World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? World Cup award odds: Who will win the Golden Boot, Golden Ball, and more? With the final just hours away, Kalshi markets are pricing every major award By Kalshi News Jul 19, 2026 The 2026 World Cup final is tomorrow at MetLife Stadiu",Silver Boot,93,%,Discovered from Kalshi News archive page 2,2026-07-19T02:15:05.736Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,0,0,1,0,0,1,1,AI ai_coder_b heuristic annotation.,historical_price_matched,0.9300,,,,1
bbc2a2c7c99ba7b8,kalshi_archive_018,KXNBATEAMANNOUNCE-26LJAMES23,https://news.kalshi.com/p/lebron-james-next-team-odds-miami-heat-surge,LeBron James next team odds: Miami's odds skyrocket as decision looms,"LeBron James next team odds: Miami's odds skyrocket as decision looms Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts LeBron James next team odds: Miami's odds skyrocket as decision looms LeBron James next team odds: Miami's odds skyrocket as decision looms Traders now give the Heat a 53% chance to land James, with the Cavaliers' odds falling to 24%. By Kalshi News Jul 18, 2026 LeBron James is still without a team, but Kalshi tr",85%,85,%,Discovered from Kalshi News archive page 2,2026-07-18T21:35:18.907Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,0,0,1,1,0,1,1,AI ai_coder_b heuristic annotation.,historical_price_matched,0.8500,,,,1
8cb60c28d6627474,kalshi_archive_012,KXCBDECISIONEU-26JUL23,https://news.kalshi.com/p/the-week-ahead-big-business-and-big-brother,"Big Brother, Zyn & company KPI odds this week","Big Brother, Zyn & company KPI odds this week Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts The week ahead: Big business and Big Brother The week ahead: Big business and Big Brother From KPIs to the KPOW index, here are the markets that matter for the week of July 20. By Jack Kuveke Jul 20, 2026 Image credit: CBS | Kalshi is not affiliated with Big Brother. Good afternoon, traders. I hope that your weekend was enjoyable and re",European Central Bank rate decision in July?,,,Discovered from Kalshi News archive page 2,2026-07-20T20:31:10.149Z,platform_owned,kalshi,,exact_identifier,unavailable,0,,1,0,0,0,0,0,1,2,AI ai_coder_b heuristic annotation.,unavailable,,,,,1
980b76e23a6654ce,kalshi_archive_030,KXMENWORLDCUP-26,https://news.kalshi.com/p/england-vs-argentina-world-cup-semifinal-odds-predictions,England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait,"England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait Sign Up Search News Sports 2026 Midterm Hub Markets Features Interviews Announcements Learn KPOW Authors Home Posts England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait England vs. Argentina World Cup semifinal odds and predictions: can the Three Lions end a 60-year wait Traders give England a 54% chance to reach the final, but Messi and Argenti",57.4%,54,%,Discovered from Kalshi News archive page 4,2026-07-15T18:10:24.473Z,platform_owned,kalshi,,exact_identifier,historical_price_matched,0,,1,1,0,1,1,0,1,2,AI ai_coder_b heuristic annotation.,historical_price_matched,0.5400,,,,1
